
[00:00:00.000 --> 00:00:24.280]   We will call the meeting to order at 5.45 on October 24, 2022, for the special meeting.
[02:53:58.880 --> 02:54:03.880]   It is the one an American act that can most easily defeat us. Parents have banned together as a community.
[02:54:03.880 --> 02:54:08.880]   On November 4th and 5th we are hosting a Scholastic Community Book Fair at the Great Bank Convention Center.
[02:54:08.880 --> 02:54:17.880]   Scholastic offered an advance search for books but we are giving parents control. We will be back to present books to donate to GCISD students who otherwise would not be able to have a notebook of their own.
[02:54:17.880 --> 02:54:24.880]   This is our first goal but we have community partners standing by to distribute books to see you at the book fair. Thank you.
[02:54:24.880 --> 02:54:32.880]   Thank you. Our eighth speaker is Tammy Polins. Please step to the microphone and state whether you're resident of UCISD.
[02:54:32.880 --> 02:54:40.880]   Tammy Polins resident of GCISD. I'm here to talk about the corrupt abuse of taxpayer funds.
[02:54:40.880 --> 02:54:48.880]   School boards shouldn't need their own law firm. They have access to the district's lawyers and should have the same interest.
[02:54:48.880 --> 02:54:59.880]   Through August you have wasted an extra $99,000. These funds belong to our children's future, not for board members who keep getting into legal issues.
[02:54:59.880 --> 02:55:06.880]   Next normal bills would only react to key confidential information like a student's name.
[02:55:06.880 --> 02:55:12.880]   The first bill has minor redactions but then came the attack of the black rectangles.
[02:55:12.880 --> 02:55:18.880]   Bill through August everything is redacted, hidden even from other trustees.
[02:55:18.880 --> 02:55:26.880]   Freedom of information is owed and is vital to democracy. Transparency is integrity.
[02:55:26.880 --> 02:55:33.880]   Finally the selection process was corrupt. One trustee receiving a five figure campaign donation.
[02:55:33.880 --> 02:55:42.880]   Thank you. Our ninth speaker is Linda Gardner. Please step to the microphone and state whether you're resident of GCISD.
[02:55:42.880 --> 02:55:51.880]   Hi, I'm Linda. I live in grapevine. I choose you got my text bill this week and usually when I get it in the mail I'm holding my breath.
[02:55:51.880 --> 02:55:58.880]   And I was pleasantly surprised this year that it went down significantly. So thank you for the board members who voted for that.
[02:55:58.880 --> 02:56:05.880]   And I'd also like to thank our librarians because I know that they are going through a lot and a lot of tedious things that they're doing.
[02:56:05.880 --> 02:56:13.880]   But I really appreciate and support you for getting rid of these pornographic books. Thank you.
[02:56:13.880 --> 02:56:20.880]   Thank you. Our tenth speaker is Mario Cordova. Please step to the microphone and state whether you're resident of GCISD.
[02:56:20.880 --> 02:56:41.880]   Hi, I'm Amanda and I'm a resident. About a year ago I talked about a book called the kite runner that used to be in our curriculum.
[02:56:41.880 --> 02:56:49.880]   That book contained excessive violence, rape, pedophilia, and child sex slaves. Sadly it was not the only one of its kind in our district.
[02:56:49.880 --> 02:56:58.880]   Our district responded proportionately to parent concerns by giving parents a say in what books are part of the master list to be drawn from for curriculum.
[02:56:58.880 --> 02:57:06.880]   With that behind us, parent are now moving on to libraries. Parent consent is a huge issue in school right now.
[02:57:06.880 --> 02:57:15.880]   All we want is the right to give our values to our children. I would hate to think that I've spent years protecting my children at home from smut and form.
[02:57:15.880 --> 02:57:25.880]   Only to have my efforts undermine the moment they walked into the school library. Some of the books in our libraries are way worse than some that were in our curriculum.
[02:57:25.880 --> 02:57:31.880]   For examples, you can go to gcisteeparents.com and you'll see what I'm talking about.
[02:57:31.880 --> 02:57:37.880]   Fortunately due to the new library policy suggested by the TEA and how about more trustees.
[02:57:37.880 --> 02:57:43.880]   Our tenth speaker is Suzanne Dickinson. Please step to the microphone and state whether you're resident of GCISD.
[02:57:43.880 --> 02:57:51.880]   I've been a resident of this community for 25 years. I participated in the district as a parent, as a volunteer and as a substitute teacher.
[02:57:51.880 --> 02:57:59.880]   I want to thank Becky, Jorge and Colley for your service, your knowledge and your professionalism and you have my continued support.
[02:57:59.880 --> 02:58:10.880]   To the rest of the board, I was astonished by your behavior until I understood that you are not actually trying to continue as an award-winning, just a board or as an award-winning district.
[02:58:10.880 --> 02:58:27.880]   Instead, you have intention to break apart our district and honestly, you're doing a pretty good job creating a hostile environment for our teachers promoting hate towards our students, we're moving valued programs, bringing chaos to the meetings, and embarrassment to the district.
[02:58:27.880 --> 02:58:38.880]   And now you've reached your goal of creating further instability by pushing out Dr. Ryan. I am concerned about the transparency and community input as the board moves forward and the search for a new superintendent.
[02:58:38.880 --> 02:58:48.880]   I'd like to remind you that, whether you like it or not, you are public servants to all constituents within the GCISD boundaries, and therefore must collect, consider an honor of the person.
[02:58:48.880 --> 02:58:49.880]   Thank you.
[02:58:49.880 --> 02:58:58.880]   Our 13th speaker is Jamie Weatherall. Please step to the microphone and state whether you're resident of GCISD.
[02:58:58.880 --> 02:59:06.880]   My name is Jamie Weatherall. I'm a resident of grapevine and I am president of GCSage, a parent group that supports and advocates for gifted education and GCISD.
[02:59:06.880 --> 02:59:13.880]   In our 12 years of existence, we have worked hand in hand with a district for positive change for our gifted and talented students educational experiences.
[02:59:13.880 --> 02:59:20.880]   GCISD is a destination district for families with gifted learners because of our GT lead and aspire programs.
[02:59:20.880 --> 02:59:25.880]   Because of this, Sage wants to again express our desire to be part of this superintendent search process.
[02:59:25.880 --> 02:59:35.880]   We represent over 2,000 gifted students and we are happy to speak to and advocate for the expectations they and their families have regarding the education these learners have a right to experience.
[02:59:35.880 --> 02:59:44.880]   We want to be sure that the new superintendent understands what our community has come to expect regarding GT services and gifted education and GCISD.
[02:59:44.880 --> 02:59:46.880]   Thank you.
[02:59:46.880 --> 02:59:55.880]   Thank you. Our 14th speaker is Erin Lamb. Please step to the microphone and state whether you're resident of GCISD.
[02:59:55.880 --> 03:00:12.880]   My name is Erin Lamb. I am a parent and resident of the district. Looking at the agenda, I saw there was continuing education for several of our board members mentioned, Jorge had over twice what Casey had continuing education is great and hopefully you actually learned something from it.
[03:00:12.880 --> 03:00:27.880]   For instance, through my continuing education regarding school law, I realized how this district violated my students federal for federally protected rights when you required additional testing for learning differences in the school silence the teacher and their recommendation for testing.
[03:00:27.880 --> 03:00:34.880]   Luckily, my child has me and another parent who actively advocated for them to receive the services they were an entitled to.
